Weaponsmith,Imb. Copper Mace,Rad,35,01/Copper,20,30/Teak,30,–,–,–,–,Highlands Copper Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,4,16,,,,11,27.00,18.74,10.60,8.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.16,0.00,,,,0,,8.17,0.00,,,,0,,8.17,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Copper Mace,Rad,35,01/Copper,20,35/Oak,35,–,–,–,–,Highlands Copper Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,4,32,4,,,11,27.00,19.55,10.60,8.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.53,0.00,,,,0,,8.52,0.00,,,,0,,8.52,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Copper Mace,Rad,35,01/Copper,20,38/Elm,38,–,–,–,–,Highlands Copper Mace,36,5 Mythic,DefSup,Mace-1H,1H,–,20,40,4,12,8,8,,,11,30.00,21.39,12.38,9.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,11.00,0.00,,,,0,,9.80,0.00,,,,0,,9.80,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,01/Copper,30,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,8,32,,,,40,33.00,23.44,8.86,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.70,0.00,,,,0,,8.80,0.00,Dmg,5,125,58.75,,12.50,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,20/Zink,20,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,16,,,4,40,33.00,23.82,8.64,8.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.39,0.00,,,,0,,8.63,0.00,Dmg,5,125,58.75,,12.15,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,10/Tin,30,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,32,8,,,40,33.00,24.36,8.64,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.86,0.00,,,,0,,8.92,0.00,Dmg,5,125,58.75,,12.67,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,30/Gold,30,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,32,,,8,40,33.00,25.31,8.64,9.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.90,0.00,,,,0,,9.08,0.00,Dmg,5,125,58.75,,12.68,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,25/Silver,25,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,28,16,,,,40,33.00,22.91,9.96,9.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.85,0.00,,,,0,,9.67,0.00,Dmg,5,125,58.75,,13.73,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,35/Iron,35,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,20,16,,,,40,33.00,22.91,9.52,9.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.28,0.00,,,,0,,9.25,0.00,Dmg,5,125,58.75,,13.13,0.00,8,,0-10,12,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,01/Pine,30,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,32,4,,,40,33.00,23.90,8.64,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.63,0.00,,,,0,,8.75,0.00,Dmg,5,125,58.75,,12.43,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,10/Cedar,20,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,16,,,,40,33.00,22.91,9.74,9.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.57,0.00,,,,0,,9.46,0.00,Dmg,5,125,58.75,,13.43,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,15/Mangrove,35,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,20,16,,,8,40,33.00,24.74,9.52,9.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.81,0.00,,,,0,,9.77,0.00,Dmg,5,125,58.75,,13.65,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,20/Maple,20,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,8,44,,,,40,33.00,23.83,8.86,8.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.90,0.00,,,,0,,8.95,0.00,Dmg,5,125,58.75,,12.71,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,25/Fir,25,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,16,16,,,4,40,33.00,23.82,9.30,9.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.26,0.00,,,,0,,9.29,0.00,Dmg,5,125,58.75,,13.08,0.00,8,,0-10,4,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,25/Poplar,25,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,8,16,,,,40,33.00,22.91,8.86,8.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.43,0.00,,,,0,,8.61,0.00,Dmg,5,125,58.75,,12.22,0.00,16,,0-10,8,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,30/Teak,30,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,32,,,4,40,33.00,24.37,8.64,8.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.65,0.00,,,,0,,8.83,0.00,Dmg,5,125,58.75,,12.43,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,35/Oak,35,–,–,–,–,Highlands Copper Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,60,8,,4,40,33.00,26.34,8.64,9.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.59,0.00,,,,0,,9.54,0.00,Dmg,5,125,58.75,,13.44,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Maul,Rad,35,01/Copper,20,38/Elm,38,–,–,–,–,Highlands Copper Maul,36,5 Mythic,Def,Maul,2H,–,21,51,6,20,16,16,,,40,36.00,26.96,10.38,10.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,14.46,0.00,,,,0,,10.88,0.00,Dmg,5,125,58.75,,15.45,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,01/Copper,30,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,8,32,,,,40,33.00,23.44,8.86,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.70,0.00,,,,0,,8.80,0.00,Dmg,5,125,58.75,,12.50,0.00,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,20/Zink,20,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,16,,,4,40,33.00,23.82,8.64,8.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.39,0.00,,,,0,,8.63,0.00,Dmg,5,125,58.75,,12.15,0.00,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,10/Tin,30,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,32,8,,,40,33.00,24.36,8.64,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.86,0.00,,,,0,,8.92,0.00,Dmg,5,125,58.75,,12.67,0.00,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,30/Gold,30,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,32,8,,8,40,33.00,26.31,8.64,9.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.37,0.00,,,,0,,9.43,0.00,Dmg,5,125,58.75,,13.18,0.00,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,25/Silver,25,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,16,16,,,,40,33.00,22.91,9.30,9.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.00,0.00,,,,0,,9.03,0.00,Dmg,5,125,58.75,,12.82,0.00,8,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,35/Iron,35,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,16,,,,40,33.00,22.91,8.64,8.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.15,0.00,,,,0,,8.39,0.00,Dmg,5,125,58.75,,11.91,0.00,8,,10-20,19,49,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,01/Pine,30,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,32,4,,,40,33.00,23.90,8.64,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.63,0.00,,,,0,,8.75,0.00,Dmg,5,125,58.75,,12.43,0.00,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,10/Cedar,20,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,16,,,,40,33.00,22.91,9.08,8.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.72,0.00,,,,0,,8.82,0.00,Dmg,5,125,58.75,,12.52,0.00,8,,10-20,7,45,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,15/Mangrove,35,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,20,16,,,8,40,33.00,24.74,9.52,9.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.81,0.00,,,,0,,9.77,0.00,Dmg,5,125,58.75,,13.65,0.00,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,20/Maple,20,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,8,44,,,,40,33.00,23.83,8.86,8.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.90,0.00,,,,0,,8.95,0.00,Dmg,5,125,58.75,,12.71,0.00,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,25/Fir,25,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,16,,,4,40,33.00,23.82,9.08,9.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.97,0.00,,,,0,,9.07,0.00,Dmg,5,125,58.75,,12.77,0.00,8,,10-20,11,33,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,25/Poplar,25,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,16,,,,40,33.00,22.91,8.64,8.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.15,0.00,,,,0,,8.39,0.00,Dmg,5,125,58.75,,11.91,0.00,16,,10-20,15,33,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,30/Teak,30,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,32,,,4,40,33.00,24.37,8.64,8.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.65,0.00,,,,0,,8.83,0.00,Dmg,5,125,58.75,,12.43,0.00,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,35/Oak,35,–,–,–,–,Highlands Copper Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,60,8,,4,40,33.00,26.34,8.64,9.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.59,0.00,,,,0,,9.54,0.00,Dmg,5,125,58.75,,13.44,0.00,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Copper Polearm,Rad,35,01/Copper,20,38/Elm,38,–,–,–,–,Highlands Copper Polearm,36,5 Mythic,Def,Polearm,2H,–,15,57,6,12,16,16,,,40,36.00,26.96,9.90,10.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.79,0.00,,,,0,,10.38,0.00,Dmg,5,125,58.75,,14.73,0.00,8,,10-20,7,37,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,01/Copper,30,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,12,8,,,,11,27.00,18.52,11.14,8.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.52,0.00,,,,0,,8.48,0.00,,,,0,,8.48,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,20/Zink,20,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,,,,4,11,27.00,19.04,10.87,8.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.53,0.00,,,,0,,8.47,0.00,,,,0,,8.47,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,10/Tin,30,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,8,4,,,11,27.00,18.89,10.87,8.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.47,0.00,,,,0,,8.44,0.00,,,,0,,8.44,0.00,,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,30/Gold,30,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,8,,,4,11,27.00,19.27,10.87,8.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.63,0.00,,,,0,,8.57,0.00,,,,0,,8.57,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,25/Silver,25,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,24,,,,,11,27.00,18.31,11.95,8.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,10.11,0.00,,,,0,,8.99,0.00,,,,0,,8.99,0.00,,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,35/Iron,35,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,16,,,,,11,27.00,18.31,11.41,8.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.65,0.00,,,,0,,8.59,0.00,,,,0,,8.59,0.00,,8,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,01/Pine,30,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,8,4,,,11,27.00,18.89,10.87,8.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.47,0.00,,,,0,,8.44,0.00,,,,0,,8.44,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,10/Cedar,20,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,20,,,,,11,27.00,18.31,11.68,8.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.88,0.00,,,,0,,8.79,0.00,,,,0,,8.79,0.00,,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,15/Mangrove,35,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,16,,,,4,11,27.00,19.04,11.41,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,10.00,0.00,,,,0,,8.89,0.00,,,,0,,8.89,0.00,,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,20/Maple,20,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,12,16,,,,11,27.00,18.74,11.14,8.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.62,0.00,,,,0,,8.58,0.00,,,,0,,8.58,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,25/Fir,25,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,16,,,,,11,27.00,18.31,11.41,8.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.65,0.00,,,,0,,8.59,0.00,,,,0,,8.59,0.00,,4,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,25/Poplar,25,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,12,,,,,11,27.00,18.31,11.14,8.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.42,0.00,,,,0,,8.38,0.00,,,,0,,8.38,0.00,4,4,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,30/Teak,30,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,8,,,,11,27.00,18.52,10.87,8.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.29,0.00,,,,0,,8.28,0.00,,,,0,,8.28,0.00,,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,35/Oak,35,–,–,–,–,Highlands Silver Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,24,4,,,11,27.00,19.33,10.87,8.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.67,0.00,,,,0,,8.64,0.00,,,,0,,8.64,0.00,,,,,,–,Crafted,
Weaponsmith,Imb. Silver Mace,Rad,35,25/Silver,25,38/Elm,38,–,–,–,–,Highlands Silver Mace,36,5 Mythic,DefSup,Mace-1H,1H,–,20,40,4,16,,8,,,11,30.00,21.14,12.68,9.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,11.15,0.00,,,,0,,9.92,0.00,,,,0,,9.92,0.00,,,,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,01/Copper,30,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,28,16,,,,40,33.00,22.91,9.96,9.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.85,0.00,,,,0,,9.67,0.00,Dmg,5,125,58.75,,13.73,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,20/Zink,20,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,,,,4,40,33.00,23.27,9.74,9.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.54,0.00,,,,0,,9.51,0.00,Dmg,5,125,58.75,,13.38,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,10/Tin,30,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,20,8,,,40,33.00,23.95,9.74,9.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.14,0.00,,,,0,,9.89,0.00,Dmg,5,125,58.75,,14.04,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,30/Gold,30,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,20,,,8,40,33.00,24.88,9.74,10.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.19,0.00,,,,0,,10.06,0.00,Dmg,5,125,58.75,,14.05,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,25/Silver,25,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,48,,,,,40,33.00,22.38,11.00,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.87,0.00,,,,0,,10.44,0.00,Dmg,5,125,58.75,,14.82,0.00,,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,35/Iron,35,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,40,,,,,40,33.00,22.38,10.62,10.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.39,0.00,,,,0,,10.08,0.00,Dmg,5,125,58.75,,14.30,0.00,,,0-10,12,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,01/Pine,30,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,16,4,,,40,33.00,23.36,9.74,9.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.82,0.00,,,,0,,9.65,0.00,Dmg,5,125,58.75,,13.69,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,10/Cedar,20,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,40,,,,,40,33.00,22.38,10.62,10.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.39,0.00,,,,0,,10.08,0.00,Dmg,5,125,58.75,,14.30,0.00,,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,25,25/Silver,25,15/Mangrove,25,–,–,–,–,Highlands Silver Maul,25,5 Mythic,Def,Maul,2H,–,16,34,6,36,,,,4,40,25.00,17.63,7.88,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,10.15,0.00,,,,0,,7.69,0.00,Dmg,5,125,58.75,,10.83,0.00,,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,15/Mangrove,35,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,40,,,,8,40,33.00,24.17,10.62,10.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.96,0.00,,,,0,,10.65,0.00,Dmg,5,125,58.75,,14.88,0.00,,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,20/Maple,20,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,28,32,,,,40,33.00,23.44,9.96,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.15,0.00,,,,0,,9.90,0.00,Dmg,5,125,58.75,,14.05,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,25/Fir,25,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,32,,,,4,40,33.00,23.27,10.18,9.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.11,0.00,,,,0,,9.93,0.00,Dmg,5,125,58.75,,13.99,0.00,,,0-10,4,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,25/Poplar,25,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,28,,,,,40,33.00,22.38,9.96,9.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.55,0.00,,,,0,,9.45,0.00,Dmg,5,125,58.75,,13.42,0.00,8,,0-10,8,,–,Crafted,
